title,description,url,published_date,source,country,language
Made for Germany - Konzerne versprechen Milliarden,Bundeskanzler Friedrich Merz trifft sich mit Top-Managern beim Investitionsgipfel. Gemeinsames Ziel Deutschland aus der Rezession holen. Die Stimmung ist bestens - der angespannten Wirtschaftslage zum Trotz.,https://www.dw.com/de/made-for-germany-konzerne-versprechen-milliarden/a-73358307?maca=de-rss-de-all-1119-xml-mrss,2025-07-21T17:14:00,Deutsche Welle,Germany,de
Bayreuther Festspiele Darum war Hitler Fan von Wagners Meistersingern von Nürnberg,Sie gilt als deutscheste Oper aus der Feder von Richard Wagner. Adolf Hitler nutzte das Werk für seine Propaganda. Die Neuinszenierung der Meistersinger in Bayreuth soll auch die komischen Seiten der Oper zeigen.,https://www.dw.com/de/bayreuther-festspiele-darum-war-hitler-fan-von-wagners-meistersingern-von-nürnberg/a-73211498?maca=de-rss-de-all-1119-xml-mrss,2025-07-21T07:34:00,Deutsche Welle,Germany,de
Iran Wie groß ist das Strahlenrisiko nach den US-Angriffen?,Auch einen Monat nach den US-Luftangriffen auf drei große Atomanlagen im Iran sind die Auswirkungen der Angriffe weiterhin unklar - die Schadensbewertungen widersprechen sich.,https://www.dw.com/de/iran-wie-groß-ist-das-strahlenrisiko-nach-den-us-angriffen/a-73342224?maca=de-rss-de-all-1119-xml-mrss,2025-07-21T05:53:00,Deutsche Welle,Germany,de
Nach US-Kürzungen Wie weiter mit der Entwicklungshilfe in Nahost?,"Zum ersten Mal seit 30 Jahren kürzen einige der weltweit größten Geldgeber für Entwicklungszusammenarbeit ihre Mittel, allen voran die USA. Hilfsorganisationen sehen sich gezwungen, nach neuen Finanziers zu suchen.",https://www.dw.com/de/nach-us-kürzungen-wie-weiter-mit-der-entwicklungshilfe-in-nahost/a-73295715?maca=de-rss-de-all-1119-xml-mrss,2025-07-20T18:21:00,Deutsche Welle,Germany,de
Sambias Cyber-Gesetz - Schutz für Bürger oder Unterdrückung?,In Sambia sollen neue Cybersicherheitsgesetze die Bürger vor Online-Betrug und Identitätsdiebstahl schützen. Kritiker sehen darin jedoch einen Angriff auf die Meinungsfreiheit.,https://www.dw.com/de/sambias-cyber-gesetz-schutz-für-bürger-oder-unterdrückung/a-73181854?maca=de-rss-de-all-1119-xml-mrss,2025-07-20T13:32:00,Deutsche Welle,Germany,de
Olga Kharlan vor Fecht-WM Russen nicht die Hand schütteln,"Die ukrainische Top-Fechterin verurteilt im DW-Interview scharf die Entscheidung des Weltverbands FIE, die Neutralitätsregel für russische Aktive zu lockern und fürchtet um die olympische Zukunft ihrer Sportart.",https://www.dw.com/de/olga-kharlan-vor-fecht-wm-russen-nicht-die-hand-schütteln/a-73310010?maca=de-rss-de-all-1119-xml-mrss,2025-07-20T11:03:00,Deutsche Welle,Germany,de
Vibrio-Bakterien in Europa Sicher baden trotz Risiko,"Durch den Anstieg der Meereswassertemperaturen kommen Vibrio-Bakterien immer häufiger in der Ostsee, dem Schwarzen Meer und anderen Gewässern in Europa vor. So schützen Sie sich vor einer nicht ungefährlichen Vibriose.",https://www.dw.com/de/vibrio-bakterien-in-europa-sicher-baden-trotz-risiko/a-73302896?maca=de-rss-de-all-1119-xml-mrss,2025-07-20T09:59:00,Deutsche Welle,Germany,de
Estland ist Europameister bei der Digitalisierung,"Deutschland ist ein analoges Land in einer digitalen Welt. Um hier aufzuholen, könnten die Deutschen sich an Estland orientieren. Der baltische Staat hat Europas digitale Führung übernommen.",https://www.dw.com/de/estland-ist-europameister-bei-der-digitalisierung/a-73335359?maca=de-rss-de-all-1119-xml-mrss,2025-07-20T09:34:00,Deutsche Welle,Germany,de
Frauen gegen Hitler Widerstand in der Nazi-Zeit,"Wer sich den Nazis widersetzte, lebte gefährlich. Doch einige mutige Frauen ließen sich nicht abschrecken. Aus ihren Geschichten kann man Lehren ziehen, wie man sich der Tyrannei entgegenstellt.",https://www.dw.com/de/frauen-gegen-hitler-widerstand-in-der-nazi-zeit/a-69664279?maca=de-rss-de-all-1119-xml-mrss,2025-07-20T05:05:00,Deutsche Welle,Germany,de
"Stauffenberg In Deutschland ein Held, in Polen umstritten",Vor 81 Jahren scheiterte das Attentat auf Adolf Hitler. In Deutschland gilt der Attentäter Graf Stauffenberg als Held. In Polen ist er umstritten - wegen antipolnischer Bemerkungen im Zweiten Weltkrieg.,https://www.dw.com/de/stauffenberg-in-deutschland-ein-held-in-polen-umstritten/a-69712195?maca=de-rss-de-all-1119-xml-mrss,2025-07-20T04:54:00,Deutsche Welle,Germany,de
20. Juli 1944 Stauffenberg-Attentat auf Adolf Hitler,"Vor 81 Jahren scheiterte mit der Operation Walküre der bedeutendste Umsturzversuch des militärischen Widerstandes in der Zeit des Nationalsozialismus. Hitler überlebte den Anschlag, die Attentäter wurden hingerichtet.",https://www.dw.com/de/20-juli-1944-stauffenberg-attentat-auf-adolf-hitler/a-49533515?maca=de-rss-de-all-1119-xml-mrss,2025-07-20T04:41:00,Deutsche Welle,Germany,de
Frantz Fanon Algeriens Befreiungsheld wäre 100 Jahre alt,"Frantz Fanon gilt als antikolonialer Vordenker und Held der algerischen Befreiungsbewegung. Er starb 1961, wenige Monate vor Algeriens Loslösung von Frankreich. Am 20. Juli wäre Fanon 100 Jahre alt geworden.",https://www.dw.com/de/frantz-fanon-algeriens-befreiungsheld-wäre-100-jahre-alt/a-73309704?maca=de-rss-de-all-1119-xml-mrss,2025-07-19T19:55:00,Deutsche Welle,Germany,de
El Salvador lässt Venezolaner aus CECOT-Gefängnis frei,Die USA hatten im März mehr als 250 venezolanische Migranten nach El Salvador abgeschoben. Nun sind die Männer wieder in Venezuela. Das südamerikanische Land ließ seinerseits US-Bürger frei.,https://www.dw.com/de/el-salvador-lässt-venezolaner-aus-cecot-gefängnis-frei/a-73335896?maca=de-rss-de-all-1119-xml-mrss,2025-07-19T13:12:00,Deutsche Welle,Germany,de
USA annullieren Visa für Richter im Bolsonaro-Prozess,Die USA mischen sich weiter in die juristische Aufarbeitung des Putschversuchs von 2023 in Brasilien ein Nach Präsident Trump macht sich auch dessen Außenminister für den brasilianischen Ex-Präsidenten Bolsonaro stark.,https://www.dw.com/de/usa-annullieren-visa-für-richter-im-bolsonaro-prozess/a-73334696?maca=de-rss-de-all-1119-xml-mrss,2025-07-19T10:41:00,Deutsche Welle,Germany,de
EURO 2025 Bundestrainer Christian Wück unter Druck,Erst seit knapp einem Jahr betreut Christian Wück die DFB-Frauen. Nach den bisher eher durchwachsenen Auftritten der Nationalmannschaft bei der EM in der Schweiz regt sich Kritik am Bundestrainer.,https://www.dw.com/de/euro-2025-bundestrainer-christian-wück-unter-druck/a-73330508?maca=de-rss-de-all-1119-xml-mrss,2025-07-18T16:09:00,Deutsche Welle,Germany,de
Dopingverdacht - Marathon-Star Ruth Chepngetich suspendiert,Marathon-Weltrekordlerin Ruth Chepngetich aus Kenia ist positiv auf eine verbotene Substanz getestet und deswegen vorläufig suspendiert worden. Ihr droht eine lange Sperre. Nicht jeder ist überrascht.,https://www.dw.com/de/dopingverdacht-marathon-star-ruth-chepngetich-suspendiert/a-73323665?maca=de-rss-de-all-1119-xml-mrss,2025-07-18T13:01:00,Deutsche Welle,Germany,de
Donald Trump und der lange Schatten des Jeffrey Epstein,"Der Fall Epstein bewegte einst die Welt - die USA lässt er bis heute nicht los. Als Epstein 2019 starb, verbreitete Donald Trump Verschwörungstheorien dazu. Da ihm das nun auf die Füße fallen könnte, reagiert Trump.",https://www.dw.com/de/donald-trump-und-der-lange-schatten-des-jeffrey-epstein/a-73317227?maca=de-rss-de-all-1119-xml-mrss,2025-07-18T05:31:00,Deutsche Welle,Germany,de
Rihanna vs. Klischee Schlumpfine als feministische Projektionsfläche?,"Rihanna leiht der einzigen Frau im Schlumpf-Universum ihre Stimme, was nicht nur Begeisterung der Fans, sondern auch feministische Kritik nach sich zieht. Auch politisch sind die blauen Wesen nicht mehr unantastbar.",https://www.dw.com/de/rihanna-vs-klischee-schlumpfine-als-feministische-projektionsfläche/a-73199841?maca=de-rss-de-all-1119-xml-mrss,2025-07-17T13:33:00,Deutsche Welle,Germany,de
Berlin setzt Zeichen gegen rassistischen Straßennamen,"Es war ein langer Kampf mit Anwohnern, bis ein Berliner Boulevard mit rassistischem Namen umbenannt werden konnte. Er heißt jetzt Anton-Wilhelm-Amo-Straße - nach dem ersten schwarzen Philosophen in Deutschland.",https://www.dw.com/de/berlin-setzt-zeichen-gegen-rassistischen-straßennamen/a-73287613?maca=de-rss-de-all-1119-xml-mrss,2025-07-17T05:04:00,Deutsche Welle,Germany,de
Holocaust-Überlebende Anita Lasker-Wallfisch wird 100,"Sie hat Auschwitz überlebt und viele Jahre dafür gekämpft, dass der Holocaust nicht vergessen wird. Doch an ihrem 100. Geburtstag ist Anita Lasker-Wallfisch desillusioniert Antisemitismus ist überall auf dem Vormarsch.",https://www.dw.com/de/holocaust-überlebende-anita-lasker-wallfisch-wird-100/a-73262388?maca=de-rss-de-all-1119-xml-mrss,2025-07-16T19:28:00,Deutsche Welle,Germany,de
Warum die Proteste Kenias Generation Z schwer erschüttern,Seit über einem Jahr kämpft Kenias Jugend auf den Straßen für politischen Wandel im Land. Doch die gewaltvollen Zusammenstöße mit dem Staat hinterlassen Spuren. Angst und Panik gehören zum Alltag.,https://www.dw.com/de/warum-die-proteste-kenias-generation-z-schwer-erschüttern/a-73281773?maca=de-rss-de-all-1119-xml-mrss,2025-07-16T11:52:00,Deutsche Welle,Germany,de
Mit Hitzetraining ins Gelbe Trikot der Tour de France,Eine alte Trainingsmethode erfährt - wissenschaftlich begründet - bei dieser Tour de France eine verblüffende Renaissance.,https://www.dw.com/de/mit-hitzetraining-ins-gelbe-trikot-der-tour-de-france/a-73285459?maca=de-rss-de-all-1119-xml-mrss,2025-07-16T06:25:00,Deutsche Welle,Germany,de
EURO 2025 Demontiert Norwegen sein Denkmal Ada Hegerberg?,"In Norwegen wird diskutiert, ob Fußball-Ikone Ada Hegerberg in der K.o.-Phase der EM in der Schweiz weiter in der Stammelf stehen sollte. Die einst beste Fußballerin der Welt nimmt die Kritik an ihr gelassen.",https://www.dw.com/de/euro-2025-demontiert-norwegen-sein-denkmal-ada-hegerberg/a-73286184?maca=de-rss-de-all-1119-xml-mrss,2025-07-15T14:28:00,Deutsche Welle,Germany,de
Praemium Imperiale für Marina Abramović,"Nobelpreis der Künste Seit 1989 würdigt der Praemium Imperiale herausragende Leistungen in Kunst, Musik und Architektur. Zu den Preisträgern 2025 zählt Marina Abramović - bekannt für ihre radikale Performancekunst.",https://www.dw.com/de/praemium-imperiale-für-marina-abramović/a-73285353?maca=de-rss-de-all-1119-xml-mrss,2025-07-15T12:12:00,Deutsche Welle,Germany,de
Blackpink Neue Single Jump erinnert an Loveparade-Klassiker,"Blackpink aus Südkorea Die vier Frauen beeinflussen Mode, Medien und Jugendkultur weltweit. Sie brechen Rekorde, prägen Trends - und sind zurzeit auf Welttournee. Jetzt ist ihr erster neuer Song seit drei Jahren da.",https://www.dw.com/de/blackpink-neue-single-jump-erinnert-an-loveparade-klassiker/a-73093324?maca=de-rss-de-all-1119-xml-mrss,2025-07-14T11:09:00,Deutsche Welle,Germany,de
Nepal Elektroautos erobern die Straßen von Kathmandu,"Elektrofahrzeuge werden in Nepal beliebter, das Netz der Aufladestationen dichter. Und mehr Strom kommt aus Wasserkraftwerken. Die Regierung fördert diese Entwicklung gezielt.",https://www.dw.com/de/nepal-elektroautos-erobern-die-straßen-von-kathmandu/a-73242527?maca=de-rss-de-all-1119-xml-mrss,2025-07-13T07:21:00,Deutsche Welle,Germany,de
Schnellere Erdrotation Das steckt hinter dem kürzesten Tag,"Die Erde dreht sich schneller und einige Tage werden kürzer. Hilfe! Kein Grund zur Aufregung Die Erdrotation ist durch Gezeiten, Wind und Ozeanströmungen nicht immer gleichmäßig. Relevant ist das nur für Atomuhren.",https://www.dw.com/de/schnellere-erdrotation-das-steckt-hinter-dem-kürzesten-tag/a-73241192?maca=de-rss-de-all-1119-xml-mrss,2025-07-13T05:42:00,Deutsche Welle,Germany,de
EURO 2025 DFB-Frauen von Schweden vorgeführt,Deutschland verabschiedet sich nach einem klaren 14 gegen Schweden trotz des Viertelfinal-Einzugs erst mal aus dem Favoritenkreis der Fußball-EM in der Schweiz. Dabei fing dank Jule Brand alles so vielversprechend an.,https://www.dw.com/de/euro-2025-dfb-frauen-von-schweden-vorgeführt/a-73240553?maca=de-rss-de-all-1119-xml-mrss,2025-07-12T21:01:00,Deutsche Welle,Germany,de
"Naher Osten Weniger Babys, mehr Probleme?","Noch vor wenigen Jahrzehnten bekamen Frauen im Nahen Osten im Schnitt sieben Kinder. Heute reicht die Geburtenzahl kaum aus, um die Bevölkerung stabil zu halten. Warum ist das so, und was bedeutet das für die Zukunft?",https://www.dw.com/de/naher-osten-weniger-babys-mehr-probleme/a-73217869?maca=de-rss-de-all-1119-xml-mrss,2025-07-12T18:48:00,Deutsche Welle,Germany,de
Warum gepökeltes Fleisch nicht auf den Grill gehört,"Nitrit wird oft in gepökeltem Fleisch und Wurstwaren zur Konservierung, für den Geschmack und die Farberhaltung verwendet. Bei hohen Temperaturen kann Nitrit allerdings krebserregende Nitrosamine bilden.",https://www.dw.com/de/warum-gepökeltes-fleisch-nicht-auf-den-grill-gehört/a-73230093?maca=de-rss-de-all-1119-xml-mrss,2025-07-11T11:05:00,Deutsche Welle,Germany,de
Eine kleine Geschichte der Queerness,"War die Mona Lisa keine Frau, sondern saß Leonardo da Vincis Liebhaber Modell für das Gemälde? Der Künstler war schwul - denn Queersein ist beileibe kein Phänomen der Neuzeit. Ein Streifzug durch die Jahrhunderte.",https://www.dw.com/de/eine-kleine-geschichte-der-queerness/a-73188086?maca=de-rss-de-all-1119-xml-mrss,2025-07-10T12:39:00,Deutsche Welle,Germany,de
Piratenschatz Löst gefundenes Wrack das Rätsel von La Buse?,Seit 300 Jahren suchen Schatzjäger vergeblich nach dem Schatz des Piraten La Buse. Nun wurde immerhin das von ihm gekaperte Schiff Nossa Senhor do Cabo vor Madagaskar identifiziert. Doch der Schatz bleibt verschollen.,https://www.dw.com/de/piratenschatz-löst-gefundenes-wrack-das-rätsel-von-la-buse/a-73212699?maca=de-rss-de-all-1119-xml-mrss,2025-07-10T12:38:00,Deutsche Welle,Germany,de
Eliten in der Wirtschaft Herkunft schlägt Leistung,"Deutschland versteht sich als Leistungsgesellschaft. Wer hart arbeitet, kann es ganz nach oben schaffen. Aber stimmt das wirklich? Wer sitzt in den deutschen Chefetagen und wie kommt man dahin?",https://www.dw.com/de/eliten-in-der-wirtschaft-herkunft-schlägt-leistung/a-73106575?maca=de-rss-de-all-1119-xml-mrss,2025-07-10T08:25:00,Deutsche Welle,Germany,de
Tour de France Biniam Girmay - Radsport-Held aus Afrika,"Biniam Girmay kann bei dieser Tour de France noch nicht an die Erfolge von 2024 anknüpfen. Der Sprinter aus Eritrea bleibt aber optimistisch. Der Rad-WM in Ruanda, der ersten in Afrika, steht er kritisch gegenüber.",https://www.dw.com/de/tour-de-france-biniam-girmay-radsport-held-aus-afrika/a-73201247?maca=de-rss-de-all-1119-xml-mrss,2025-07-09T12:23:00,Deutsche Welle,Germany,de
Entführt und erniedrigt Schicksale alawitischer Frauen in Syrien,Erpressungen und religiöser Hass Mehrere Dutzend alawitische Frauen gelten in Syrien als vermisst. Dahinter stecken offenbar politische wie kriminelle Motive und Strukturen. Die DW hat mit Betroffenen gesprochen.,https://www.dw.com/de/entführt-und-erniedrigt-schicksale-alawitischer-frauen-in-syrien/a-73183628?maca=de-rss-de-all-1119-xml-mrss,2025-07-09T04:47:00,Deutsche Welle,Germany,de
CHIO Aachen Mareike Meier - Pionierin mit vier PS,Seit über zehn Jahren fährt Mareike Meier Vierspänner - zuvor fast eine reine Männerdomäne. Durch ihre Erfolge hat sie die Sicht auf Frauen auf dem Kutschbock verändert und ist Vorbild für den weiblichen Nachwuchs.,https://www.dw.com/de/chio-aachen-mareike-meier-pionierin-mit-vier-ps/a-73140661?maca=de-rss-de-all-1119-xml-mrss,2025-07-03T13:09:00,Deutsche Welle,Germany,de
Manosphere Wie Frauenhass Klicks bringt,"Frauenfeindliche Influencer feiern Erfolge mit Millionenpublikum, propagieren toxische Männlichkeitsbilder und stellen Frauen als minderwertig dar. Was steckt hinter der Manosphere - und warum ist sie so gefährlich?",https://www.dw.com/de/manosphere-wie-frauenhass-klicks-bringt/a-72974407?maca=de-rss-de-all-1119-xml-mrss,2025-06-28T06:11:00,Deutsche Welle,Germany,de
"Große Pläne, kleine Zahlen Fachkräfte aus Afrika","Chancenkarte, Migrationsabkommen, Auslandsportal Deutschland will Fachkräfte aus Afrika anwerben. Doch warum kommen so wenige? Und warum werden so viele abgelehnt?",https://www.dw.com/de/große-pläne-kleine-zahlen-fachkräfte-aus-afrika/a-72794536?maca=de-rss-de-all-1119-xml-mrss,2025-06-26T06:48:00,Deutsche Welle,Germany,de
Eine Frau aus Afrika Kirsty Coventry übernimmt IOC-Spitze,Ex-Schwimmstar Kirsty Coventry übernimmt die Amtsgeschäfte von IOC-Präsident Thomas Bach. Die Funktionärin aus Simbabwe will den Kurs ihres Vorgängers fortsetzen. Ihre erste Amtshandlung ist eine Ehrung Bachs.,https://www.dw.com/de/eine-frau-aus-afrika-kirsty-coventry-übernimmt-ioc-spitze/a-71925713?maca=de-rss-de-all-1119-xml-mrss,2025-06-23T11:12:00,Deutsche Welle,Germany,de
Ein Rabbi als Dragqueen Plädoyer für die Menschlichkeit,"Rabbi Amichai Lau-Lavie nimmt kein Blatt vor den Mund. Als queerer Jude, Dragqueen und Aktivist fordert er Empathie, Offenheit und Frieden - auch im Nahostkonflikt. Die Doku Sabbath Queen erzählt seine Geschichte.",https://www.dw.com/de/ein-rabbi-als-dragqueen-plädoyer-für-die-menschlichkeit/a-72943439?maca=de-rss-de-all-1119-xml-mrss,2025-06-18T13:10:00,Deutsche Welle,Germany,de
Fall Ingebrigtsen Wenn Ehrgeiz zu Misshandlung führt,Der Prozess gegen den Vater von Norwegens Leichtathletik-Olympiasieger Jakob Ingebrigtsen wegen körperlicher und seelischer Misshandlung hat Fragen zur Elternrolle bei der sportlichen Entwicklung von Kindern aufgeworfen.,https://www.dw.com/de/fall-ingebrigtsen-wenn-ehrgeiz-zu-misshandlung-führt/a-72138996?maca=de-rss-de-all-1119-xml-mrss,2025-06-16T11:30:00,Deutsche Welle,Germany,de
Schweiz Frühwarnsystem sagte Gletschersturz voraus,"Erfolgreiche Prävention Erdrutsche vorherzusagen ist kaum möglich. In der Schweiz ist es - dank Frühwarnsystem - gelungen, fast alle Bewohner aus dem Dorf Blatten vor dem verheerenden Gletscherabbruch zu retten.",https://www.dw.com/de/schweiz-frühwarnsystem-sagte-gletschersturz-voraus/a-72745693?maca=de-rss-de-all-1119-xml-mrss,2025-05-31T18:34:00,Deutsche Welle,Germany,de
Rollstuhl-Seglerin Nomine Ich kann alles außer laufen,"Für viele Menschen mit Behinderung ist Sport oft ein Tabu-Thema. Die elfjährige Nomine zeigt, dass es auch anders geht. Sie ist eine der wenigen Rollstuhl-Seglerinnen in Deutschland und möchte Vorbild für andere sein.",https://www.dw.com/de/rollstuhl-seglerin-nomine-ich-kann-alles-außer-laufen/a-72679211?maca=de-rss-de-all-1119-xml-mrss,2025-05-27T09:13:00,Deutsche Welle,Germany,de
"PFAS Helfen Müsli, Obst und Gemüse gegen die Umweltgifte?","In Regenjacken, Pizzakartons, Trinkwasser und in unserem Blut PFAS sind überall. Die Ewigkeits-Chemikalien können Krebs und Organschäden verursachen. Ballaststoffe könnten unserem Körper helfen, sie loszuwerden.",https://www.dw.com/de/pfas-helfen-müsli-obst-und-gemüse-gegen-die-umweltgifte/a-72558071?maca=de-rss-de-all-1119-xml-mrss,2025-05-18T13:48:00,Deutsche Welle,Germany,de
Warum beginnt die Pubertät immer früher?,"Die Elfjährige ist ständig gereizt, der 14-Jährige hat schon Schuhgröße 47 - Kinder kommen immer früher in die Pubertät, besonders Einzelkinder. Liegt es an der Corona-Pandemie, Umweltgiften oder der Ernährung?",https://www.dw.com/de/warum-beginnt-die-pubertät-immer-früher/a-70521328?maca=de-rss-de-all-1119-xml-mrss,2024-10-17T13:56:00,Deutsche Welle,Germany,de
